"279019944808022403"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"weixin"	"微信信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"14/8/2018 14:16:24"
"279019944824799616"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"alipay"	"支付宝信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944841576832"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"yys"	"运营商报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944866742659"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"icbc"	"工商银行流水报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944883519875"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"chsi"	"学信网信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944900297090"	"DST_LOANS"	"CLIENT_INFO_AUDIT"	"pbccrc"	"央行报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944917074309"	"DST_LOANS"	"POSITIVE_ASSET"	"HOUSE_PROPERTY"	"房产信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944925462913"	"DST_LOANS"	"POSITIVE_ASSET"	"CAR_PROPERTY"	"车辆信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944942240137"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"weixin"	"微信信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944959017350"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"alipay"	"支付宝信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944975794562"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"yys"	"运营商报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019944992571783"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"icbc"	"工商银行流水报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945009349001"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"chsi"	"学信网信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945026126208"	"KJT_LOANS"	"CLIENT_INFO_AUDIT"	"pbccrc"	"央行报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945042903425"	"KJT_LOANS"	"POSITIVE_ASSET"	"HOUSE_PROPERTY"	"房产信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945059680646"	"KJT_LOANS"	"POSITIVE_ASSET"	"CAR_PROPERTY"	"车辆信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945076457857"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"weixin"	"微信信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945101623680"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"alipay"	"支付宝信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945110012294"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"yys"	"运营商报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945126789505"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"icbc"	"工商银行流水报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945143566729"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"chsi"	"学信网信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945160343945"	"QYT_LOANS"	"CLIENT_INFO_AUDIT"	"pbccrc"	"央行报告"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945168732551"	"QYT_LOANS"	"POSITIVE_ASSET"	"HOUSE_PROPERTY"	"房产信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
"279019945185509766"	"QYT_LOANS"	"POSITIVE_ASSET"	"CAR_PROPERTY"	"车辆信息"	"279019940504666503"		"0"	"100000000000000001"	"100000000000000001"	"9/8/2018 23:22:49"	"9/8/2018 23:22:49"
